,customer_id,customer_type,previous_cancellations,previous_bookings_not_canceled
51500,8261629,Transient,0,0
51501,2752566,Transient,0,0
51502,4426896,Transient,4,17
51503,3795700,Transient,0,0
51504,3201179,Transient,0,0
51505,6017792,Transient,0,2
51506,2965812,Contract,0,0
51507,2848409,Transient,0,0
51508,9420677,Transient,0,0
51509,9198875,Transient,0,0
51510,3800254,Transient,0,0
51511,6277307,Contract,1,0
51512,8125700,Transient,0,0
51513,6440019,Transient,0,0
51514,2840531,Transient,0,0
51515,9842428,Transient,0,0
51516,5000198,Transient,1,0
51517,6047450,Transient-Party,0,0
51518,2482064,Transient,0,0
51519,6298855,Transient,0,0
51520,2893320,Transient,0,0
51521,7569504,Transient-Party,0,0
51522,8376247,Transient-Party,0,0
51523,1641290,Transient,0,0
51524,7012168,Transient,0,0
51525,2519829,Transient,1,0
51526,657762,Transient,0,0
51527,6617032,Transient,0,0
51528,3212419,Transient,0,0
51529,1793841,Transient,0,0
51530,8595189,Transient,0,0
51531,7843587,Transient,0,4
51532,6111516,Transient,1,0
51533,1137779,Transient,0,0
51534,2138733,Transient,0,0
51535,3312225,Transient,0,0
51536,2094452,Transient,0,0
51537,8907961,Transient,0,0
51538,5075921,Transient,1,0
51539,2987271,Transient-Party,0,0
51540,1716653,Transient,0,0
51541,336231,Transient-Party,0,0
51542,5293851,Transient-Party,0,0
51543,682911,Contract,0,0
51544,5033905,Transient,0,0
51545,5930399,Transient,0,0
51546,5083231,Transient,0,0
51547,4569080,Transient-Party,0,0
51548,6998728,Transient-Party,0,0
51549,1470103,Transient,0,4
51550,1837493,Transient,1,0
51551,2321144,Transient,0,0
51552,865493,Transient,0,0
51553,6608592,Transient,0,0
51554,9831027,Transient,0,0
51555,2813853,Transient-Party,0,0
51556,3962435,Transient,0,0
51557,3710976,Transient,0,0
51558,2310963,Transient,0,0
51559,7124746,Transient,0,0
51560,3833865,Contract,0,0
51561,9698016,Transient,0,0
51562,1920160,Transient,0,0
51563,4769232,Transient,0,0
51564,2872348,Transient,0,0
51565,9103845,Transient,0,0
51566,7301095,Transient,0,0
51567,5413024,Transient-Party,0,0
51568,4782973,Transient,0,0
51569,6953100,Transient,0,0
51570,254580,Transient,0,0
51571,826650,Transient,0,0
51572,1929698,Transient,0,0
51573,4477657,Transient,0,0
51574,1210101,Transient,0,0
51575,8881179,Transient,0,0
51576,3780400,Transient,0,0
51577,4315328,Transient,0,0
51578,9749538,Transient,0,0
51579,2687630,Transient,0,0
51580,9971119,Transient,0,0
51581,1575579,Transient,0,1
51582,776744,Transient,0,0
51583,6487582,Transient,0,0
51584,3408910,Transient,0,0
51585,9239342,Transient,0,0
51586,1392686,Transient,0,0
51587,303877,Transient,0,0
51588,1923753,Transient,0,0
51589,1575128,Transient,0,0
51590,1315811,Transient-Party,0,0
51591,8971412,Transient,0,0
51592,4336409,Transient,0,0
51593,6854703,Transient,0,0
51594,8359524,Transient,0,0
51595,7242691,Transient-Party,0,0
51596,9160431,Transient-Party,0,0
51597,2974412,Transient,0,0
51598,4724366,Transient,0,0
51599,6696137,Transient,0,0
51600,2758628,Transient,0,0
51601,8751813,Transient,0,0
51602,3184446,Transient,0,0
51603,4993367,Transient,0,0
51604,9163322,Transient,1,0
51605,5503058,Transient,0,0
51606,1523009,Transient,0,0
51607,1505684,Transient,0,0
51608,9223475,Transient-Party,0,0
51609,753517,Transient-Party,0,0
51610,5774692,Group,0,0
51611,8242228,Transient,0,0
51612,5139290,Transient,0,0
51613,6072680,Transient,0,0
51614,7948672,Transient,0,0
51615,9672353,Transient,0,0
51616,8990450,Transient,0,0
51617,6760333,Transient,0,0
51618,9505380,Transient,0,0
51619,9675409,Contract,1,0
51620,1049266,Contract,0,0
51621,9293610,Transient-Party,0,0
51622,6938379,Transient,0,0
51623,6484304,Transient,0,0
51624,4639822,Transient,0,0
51625,1489597,Transient-Party,0,0
51626,1274200,Transient-Party,0,0
51627,2332780,Transient,0,0
51628,8452569,Transient-Party,0,0
51629,9073810,Transient-Party,0,0
51630,2541299,Transient,0,0
51631,4377073,Transient-Party,0,0
51632,1415159,Transient-Party,0,0
51633,2766213,Transient,0,0
51634,5348154,Transient,0,0
51635,9296390,Transient,0,0
51636,5173843,Transient,0,0
51637,642414,Transient,0,0
51638,6958156,Transient,0,0
51639,8633809,Transient,0,0
51640,2100120,Transient,0,0
51641,5307664,Transient,0,0
51642,5713316,Transient,0,0
51643,4990868,Transient,0,0
51644,495611,Transient,0,0
51645,4306976,Transient,0,0
51646,5083086,Transient,0,0
51647,1736813,Transient,0,0
51648,1952321,Transient,0,0
51649,7051507,Transient,0,0
51650,1377607,Transient-Party,0,0
51651,7258551,Transient,0,0
51652,8747420,Transient,0,0
51653,8473861,Transient,0,0
51654,9020468,Transient,0,0
51655,2167833,Transient-Party,0,0
51656,1016526,Transient-Party,0,0
51657,3603131,Transient,0,0
51658,5328011,Transient-Party,0,0
51659,8656015,Transient-Party,0,0
51660,4197601,Transient,0,0
51661,3858520,Transient,0,0
51662,251414,Transient,0,0
51663,1366990,Transient,0,0
51664,6307440,Transient,0,0
51665,449784,Transient,0,0
51666,7542821,Transient,0,0
51667,9828659,Transient,0,0
51668,788112,Transient,0,0
51669,6013992,Transient,0,0
51670,3897807,Transient,0,0
51671,6824550,Transient,0,0
51672,2045158,Transient,0,0
51673,8349517,Transient,0,0
51674,8118322,Transient-Party,0,0
51675,5521638,Transient,0,0
51676,3295430,Transient,0,0
51677,8382445,Transient-Party,0,0
51678,9972629,Transient,0,0
51679,5247500,Transient-Party,0,0
51680,866200,Transient,0,0
51681,4821875,Transient-Party,0,0
51682,2027532,Transient,0,0
51683,7432290,Transient,0,0
51684,7708173,Transient,0,0
51685,6850878,Transient,0,0
51686,5771105,Transient,0,0
51687,1332904,Transient,0,0
51688,517821,Transient,0,0
51689,2594402,Transient,0,0
51690,5217703,Transient,0,0
51691,1548164,Transient-Party,0,0
51692,271491,Transient,0,0
51693,9812222,Transient,0,0
51694,6774639,Transient,0,0
51695,2215449,Transient-Party,0,0
51696,2885051,Transient-Party,0,0
51697,6682054,Transient,0,0
51698,3813528,Transient-Party,0,0
51699,8350755,Transient-Party,0,0
51700,7385342,Transient-Party,0,0
51701,1184077,Transient,0,0
51702,3587906,Transient-Party,0,0
51703,6163236,Transient,0,0
51704,5831265,Transient-Party,0,0
51705,6454226,Transient,0,0
51706,9803291,Transient,0,0
51707,1824948,Transient-Party,0,0
51708,3516725,Transient,0,0
51709,2734151,Transient,0,0
51710,279428,Transient,0,0
51711,1240253,Transient,0,0
51712,1996382,Transient-Party,0,0
51713,422151,Transient,0,0
51714,5234123,Group,0,0
51715,8585228,Transient-Party,0,0
51716,2370382,Transient,0,0
51717,3054171,Transient,0,0
51718,605331,Transient-Party,0,0
51719,3575764,Transient-Party,1,0
51720,3472438,Transient,0,0
51721,4332343,Transient-Party,0,0
51722,2968615,Transient,1,0
51723,5811904,Transient,0,0
51724,7716442,Transient,0,0
51725,1241217,Transient,0,0
51726,1796165,Transient-Party,0,0
51727,6910682,Transient,0,0
51728,5642716,Transient-Party,0,0
51729,3371670,Transient,0,0
51730,5111334,Transient-Party,0,0
51731,9576102,Transient,0,0
51732,9781921,Transient-Party,1,0
51733,2162530,Transient,0,0
51734,9735369,Transient,0,0
51735,9753492,Transient,0,0
51736,8125183,Transient,0,0
51737,8186620,Transient,0,0
51738,8761043,Transient,0,0
51739,1475607,Transient,0,0
51740,3225519,Transient,0,0
51741,1007433,Transient,0,0
51742,5376442,Transient-Party,0,0
51743,5847848,Transient-Party,1,0
51744,8683632,Transient-Party,0,0
51745,4825887,Transient,0,0
51746,1823223,Transient,0,0
51747,8159540,Transient-Party,0,0
51748,9907531,Transient,0,0
51749,4125326,Transient,0,0
51750,2511966,Transient,0,0
51751,2210084,Transient,0,0
51752,4007219,Transient,0,0
51753,249312,Transient,0,0
51754,6971376,Transient-Party,0,0
51755,2056227,Transient-Party,0,0
51756,9669948,Transient,0,0
51757,3490227,Transient,0,0
51758,1914062,Transient,0,0
51759,5041939,Transient,0,0
51760,3852956,Transient-Party,0,0
51761,7241326,Transient,0,0
51762,7895172,Transient,0,0
51763,9891170,Transient,0,0
51764,406449,Transient,0,0
51765,4337586,Transient-Party,0,0
51766,1633460,Transient,0,0
51767,9244473,Transient,0,0
51768,8678507,Transient,0,0
51769,9618866,Transient,0,0
51770,6613444,Transient-Party,0,0
51771,4134653,Transient,0,0
51772,5168821,Transient-Party,0,0
51773,5873513,Transient,0,0
51774,3683236,Transient,0,0
51775,5271467,Transient,0,0
51776,9449877,Contract,0,0
51777,2104726,Transient-Party,0,0
51778,5536032,Transient,0,0
51779,1108184,Transient,0,0
51780,5684469,Transient,0,0
51781,9837010,Transient,0,0
51782,8106203,Transient,0,1
51783,5383837,Transient,0,0
51784,6903012,Transient-Party,0,0
51785,1969090,Transient-Party,0,0
51786,9437950,Transient,0,0
51787,4804007,Transient,0,0
51788,7289001,Transient,0,0
51789,8351230,Contract,0,0
51790,8317471,Transient,0,0
51791,9998888,Transient-Party,0,0
51792,4767585,Transient-Party,0,0
51793,7865612,Contract,0,0
51794,5232113,Transient,0,0
51795,7828499,Group,0,0
51796,4732574,Transient,0,0
51797,2511506,Transient,0,0
51798,615397,Transient,0,0
51799,5052221,Transient,0,0
51800,5778123,Transient-Party,1,0
51801,7346267,Transient,0,0
51802,7967943,Transient,0,0
51803,8997680,Transient-Party,1,0
51804,8149356,Transient,0,0
51805,2400787,Transient,0,0
51806,9115183,Transient,0,0
51807,5682834,Transient-Party,0,0
51808,2735836,Transient,0,0
51809,1163840,Transient,0,0
51810,8656705,Transient,0,0
51811,1303821,Transient,0,0
51812,3442113,Transient,0,2
51813,9108685,Transient,0,0
51814,400948,Transient-Party,0,0
51815,7140250,Transient,0,0
51816,8341685,Transient,0,0
51817,3364481,Transient,0,0
51818,9468246,Transient,0,0
51819,8746259,Transient,0,0
51820,1631064,Contract,0,0
51821,1623521,Transient,0,0
51822,9867626,Transient,0,0
51823,6370672,Transient,0,0
51824,5597963,Transient-Party,0,0
51825,5206418,Transient,0,0
51826,5223796,Transient,0,0
51827,4500460,Transient,0,0
51828,4389263,Transient-Party,0,0
51829,6484044,Transient-Party,0,0
51830,378681,Transient,0,0
51831,3723337,Transient-Party,0,0
51832,9800172,Transient,0,0
51833,1498403,Contract,0,0
51834,633161,Transient,0,0
51835,3396341,Transient,0,0
51836,366006,Transient,0,0
51837,6949267,Transient-Party,0,0
51838,4371910,Transient,0,0
51839,3388456,Transient,0,0
51840,8581970,Transient,0,0
51841,9973282,Transient,0,0
51842,5871853,Transient,0,0
51843,4497198,Transient,0,0
51844,8153318,Transient,0,0
51845,7684981,Transient-Party,0,0
51846,8302550,Transient,1,0
51847,7613560,Transient,0,0
51848,6140194,Transient,0,0
51849,5232123,Transient,0,0
51850,6460408,Transient,0,0
51851,7578003,Transient,0,0
51852,8531009,Transient,0,0
51853,6888332,Transient,0,0
51854,3967804,Transient,0,0
51855,9624712,Transient,0,0
51856,8597645,Transient-Party,0,0
51857,430384,Transient,0,0
51858,8630087,Transient,0,0
51859,7618143,Transient,1,0
51860,6036115,Transient,0,0
51861,5902483,Transient-Party,0,0
51862,7857381,Transient,0,0
51863,2325751,Transient,0,0
51864,3788165,Transient,0,0
51865,3173413,Transient,0,0
51866,2332229,Transient,0,0
51867,155732,Transient,0,0
51868,5037580,Transient,0,0
51869,1364302,Transient,0,0
51870,6240468,Transient,0,0
51871,3942082,Contract,0,0
51872,7338408,Transient-Party,0,0
51873,9147714,Transient,0,0
51874,1129166,Transient,0,0
51875,2661494,Transient,0,0
51876,8216840,Transient,0,0
51877,1115840,Transient,0,0
51878,1079339,Transient,0,0
51879,275224,Transient,0,0
51880,2842412,Transient,0,0
51881,2059204,Transient-Party,0,0
51882,1222817,Transient-Party,0,0
51883,8412014,Transient,0,0
51884,7550201,Transient,0,0
51885,6551816,Transient-Party,0,0
51886,1981169,Transient,0,2
51887,3853922,Contract,0,0
51888,5646659,Transient,0,0
51889,8068108,Transient,0,0
51890,1074878,Transient-Party,0,0
51891,7939089,Transient,1,0
51892,4562883,Transient,0,0
51893,9530224,Transient-Party,0,0
51894,7626390,Transient-Party,0,0
51895,4327728,Transient,0,0
51896,6091066,Transient,0,0
51897,8903972,Transient-Party,0,0
51898,4290457,Transient,0,0
51899,4977704,Transient,0,0
51900,1725874,Transient,0,0
51901,6600119,Transient,0,0
51902,5577052,Transient,0,0
51903,4075154,Transient-Party,0,0
51904,810242,Transient,0,0
51905,2149527,Transient,0,0
51906,8011374,Transient-Party,0,0
51907,5515826,Transient,0,0
51908,6368119,Transient-Party,0,0
51909,7736569,Transient,11,10
51910,6535825,Transient-Party,0,0
51911,9815033,Transient,1,0
51912,5885353,Transient,26,0
51913,9903254,Transient-Party,0,0
51914,4634162,Transient-Party,1,0
51915,2470718,Transient,0,0
51916,2048028,Transient,0,0
51917,4258045,Transient-Party,0,0
51918,4932322,Transient,0,1
51919,7264650,Transient-Party,0,0
51920,7835761,Transient,0,0
51921,7971758,Transient,0,0
51922,4992058,Transient-Party,1,0
51923,1549525,Transient-Party,0,0
51924,5927433,Transient,0,0
51925,6903131,Transient,0,0
51926,7674716,Transient,0,0
51927,3174304,Transient,0,0
51928,5685885,Transient,0,0
51929,8943203,Transient,0,0
51930,7093094,Transient,0,0
51931,1812031,Transient,0,0
51932,3373382,Transient,0,0
51933,6287983,Transient,0,0
51934,6578483,Transient,0,0
51935,9923001,Transient,0,0
51936,3055711,Transient,0,0
51937,4762957,Transient,0,0
51938,7151154,Transient-Party,0,0
51939,4027018,Transient,0,0
51940,6509017,Transient,0,0
51941,3701954,Transient,1,0
51942,6564297,Contract,1,0
51943,546269,Transient,0,0
51944,1231943,Transient,0,0
51945,3989478,Transient,0,0
51946,7975640,Transient,0,0
51947,8757247,Transient,0,0
51948,7188327,Transient,0,0
51949,9449306,Transient,0,0
51950,2431198,Transient,0,0
51951,6154047,Transient,0,0
51952,6087246,Transient,0,0
51953,7661118,Transient-Party,0,0
51954,2060742,Transient,0,0
51955,7084130,Transient,0,0
51956,4957595,Transient,0,0
51957,3731165,Transient,0,0
51958,5923726,Transient,0,0
51959,7057280,Transient,0,0
51960,1637152,Transient,0,0
51961,6157446,Transient,0,0
51962,7216087,Transient,0,0
51963,287147,Transient,0,0
51964,1273831,Transient-Party,0,0
51965,6711347,Transient,0,0
51966,7239896,Transient,1,0
51967,7641592,Transient-Party,0,0
51968,8264537,Transient,0,0
51969,4400379,Transient,1,0
51970,2145853,Contract,0,0
51971,8976536,Transient,1,0
51972,6018307,Transient,0,0
51973,9809615,Transient,0,0
51974,7648714,Transient,0,0
51975,4629546,Transient,1,0
51976,479018,Transient,0,0
51977,2614813,Transient,0,0
51978,3101374,Transient,0,0
51979,1485190,Transient-Party,0,0
51980,2611696,Transient,0,0
51981,2928694,Transient,0,0
51982,1804520,Transient,0,0
51983,5550193,Transient,0,0
51984,9877571,Transient,0,0
51985,9164814,Transient,0,0
51986,8227055,Transient,0,0
51987,2965666,Transient,0,0
51988,9474810,Transient,0,0
51989,9910946,Transient-Party,0,0
51990,4112331,Transient-Party,0,0
51991,440222,Transient-Party,0,0
51992,2455840,Transient,0,0
51993,2834929,Transient,0,0
51994,200284,Transient,0,0
51995,7930210,Transient-Party,0,0
51996,8551902,Transient,0,0
51997,4690484,Transient,0,0
51998,9399592,Transient,0,0
51999,1550180,Transient,0,0
52000,9888295,Transient-Party,0,0
52001,8376353,Transient-Party,0,0
52002,6884000,Transient,0,15
52003,7860144,Transient,0,0
52004,4320722,Transient,0,0
52005,9425082,Transient,0,0
52006,6648617,Transient,0,0
52007,7051865,Transient-Party,0,0
52008,7834262,Transient-Party,0,0
52009,5136434,Transient-Party,0,0
52010,4084483,Transient,0,0
52011,3905159,Transient,0,0
52012,7254147,Transient,0,0
52013,5766006,Transient,0,0
52014,6392982,Transient-Party,0,0
52015,9262521,Transient,0,0
52016,1863621,Transient,0,0
52017,1726032,Transient,0,0
52018,2441043,Transient-Party,0,0
52019,5716950,Transient,0,0
52020,6667619,Transient,0,0
52021,8020977,Transient,0,0
52022,9223606,Transient,0,0
52023,8938580,Transient,0,0
52024,4522363,Transient,0,0
52025,6596797,Transient,0,0
52026,5852691,Transient,0,0
52027,8180747,Transient,0,0
52028,5670971,Transient,0,0
52029,5975162,Transient-Party,0,0
52030,9148760,Transient,0,0
52031,792852,Transient,0,0
52032,1348704,Transient,0,0
52033,5052142,Transient,0,0
52034,8312535,Transient,0,0
52035,5304681,Transient,0,0
52036,1843873,Transient,0,0
52037,5137165,Transient,0,0
52038,2825829,Transient-Party,0,0
52039,1830611,Transient,0,0
52040,1578478,Transient,0,0
52041,6276568,Transient,0,0
52042,5433512,Transient,0,0
52043,6621502,Transient,0,0
52044,4857877,Transient,0,0
52045,1994872,Transient,0,0
52046,8651630,Transient,0,0
52047,6108016,Transient,0,0
52048,2660621,Transient,1,0
52049,8841611,Transient,0,0
52050,2243113,Transient,0,0
52051,4454815,Transient-Party,0,0
52052,4066034,Transient,0,0
52053,7248325,Transient,0,0
52054,6769617,Transient,0,0
52055,7030217,Transient,0,0
52056,8546054,Transient-Party,0,0
52057,3454606,Transient-Party,0,0
52058,390740,Transient,0,0
52059,4584891,Transient,0,0
52060,8228374,Transient,0,0
52061,1092523,Transient,0,0
52062,9514030,Transient-Party,0,0
52063,1945865,Transient,0,0
52064,7302847,Transient,0,0
52065,6453114,Transient,0,0
52066,5450475,Transient,0,0
52067,4188809,Transient-Party,0,0
52068,1169100,Transient,0,0
52069,5882602,Transient,0,0
52070,2476713,Transient,0,0
52071,6815139,Transient,0,0
52072,4053050,Transient-Party,0,0
52073,3976740,Transient,0,0
52074,5867504,Transient,1,0
52075,574063,Transient,0,0
52076,7897045,Transient,0,0
52077,3820934,Transient,1,0
52078,7310827,Transient-Party,0,0
52079,8254017,Transient,0,0
52080,7242239,Transient,0,0
52081,4283002,Transient,0,6
52082,2186590,Transient,0,0
52083,7671609,Transient,0,0
52084,2523119,Transient-Party,0,0
52085,4662169,Transient,0,0
52086,6844870,Transient-Party,0,1
52087,2313109,Transient,0,0
52088,167259,Transient,0,0
52089,5012277,Transient-Party,0,0
52090,2830275,Transient,0,0
52091,2329240,Transient,0,0
52092,7007393,Transient,0,0
52093,4921351,Transient,1,0
52094,8679400,Transient,0,0
52095,8432962,Contract,0,0
52096,1059031,Transient,0,0
52097,7601580,Transient,0,0
52098,3394917,Transient,0,0
52099,2841087,Transient,0,0
52100,6290234,Transient,0,0
52101,7802415,Transient-Party,0,0
52102,6377522,Transient,0,0
52103,6793265,Transient,0,0
52104,2397004,Transient-Party,0,0
52105,8807196,Transient,0,0
52106,9576558,Transient,0,0
52107,4530650,Transient,0,0
52108,2224518,Transient,0,0
52109,543550,Transient,0,0
52110,9929480,Contract,0,0
52111,9983896,Transient,0,0
52112,7379694,Transient,0,0
52113,8891141,Transient-Party,0,0
52114,3911483,Transient,0,0
52115,5831550,Transient,0,0
52116,7504534,Transient-Party,0,0
52117,9231345,Transient-Party,0,0
52118,5385076,Transient,0,0
52119,9548728,Transient,0,0
52120,2925928,Transient-Party,0,0
52121,1856542,Transient,0,0
52122,3589246,Transient,0,0
52123,4285253,Transient-Party,0,0
52124,425317,Transient,0,0
52125,9981891,Transient,0,0
52126,1956205,Transient,1,0
52127,7835352,Transient-Party,0,0
52128,9037021,Transient,0,0
52129,7253290,Transient,0,0
52130,3512381,Transient,0,0
52131,7862833,Transient,0,0
52132,5599568,Transient,0,0
52133,6519520,Transient,0,0
52134,5959169,Transient,0,1
52135,5334419,Transient,0,0
52136,9508164,Transient-Party,0,0
52137,858039,Transient,0,0
52138,6303552,Transient-Party,0,0
52139,5115838,Transient-Party,0,0
52140,4808354,Transient,0,0
52141,3165825,Transient,1,0
52142,6001061,Contract,0,0
52143,7909529,Transient,0,0
52144,5918850,Transient-Party,0,0
52145,4156197,Transient,0,0
52146,1018847,Transient,0,0
52147,1454907,Transient,0,0
52148,7315491,Transient,0,0
52149,9644244,Transient,0,0
52150,8058952,Transient,0,0
52151,7763407,Transient-Party,0,0
52152,9619702,Transient,0,0
52153,9896345,Transient-Party,0,0
52154,8083813,Contract,1,0
52155,1458318,Transient-Party,1,0
52156,9831459,Transient-Party,0,0
52157,2992839,Transient,0,0
52158,481031,Transient,0,0
52159,5945301,Transient,0,0
52160,7199328,Transient-Party,0,0
52161,5697598,Transient,0,0
52162,152519,Transient,0,0
52163,5704865,Transient,0,0
52164,8987431,Transient-Party,0,0
52165,7658788,Contract,1,0
52166,2283387,Transient,0,0
52167,1296597,Transient,0,0
52168,2162312,Transient-Party,0,0
52169,3438229,Transient,0,0
52170,2694960,Transient-Party,0,0
52171,539606,Transient,0,0
52172,1420477,Transient,0,0
52173,6235260,Transient,0,0
52174,4284357,Transient,0,0
52175,2201114,Transient,0,0
52176,7077842,Transient,0,0
52177,4341372,Transient,0,0
52178,1066505,Transient,0,0
52179,8359657,Transient-Party,0,0
52180,8743709,Transient,0,0
52181,6563768,Transient,0,0
52182,7206983,Transient,0,0
52183,4556079,Transient,0,0
52184,3661597,Transient,0,11
52185,1918150,Transient,0,0
52186,9156192,Transient-Party,0,0
52187,4779395,Transient,0,0
52188,3642542,Transient,0,0
52189,9904675,Transient,0,0
52190,349628,Transient-Party,0,0
52191,9346873,Transient,0,0
52192,2324822,Transient,0,0
52193,2866375,Transient-Party,0,0
52194,774550,Contract,1,0
52195,9305177,Transient-Party,0,0
52196,801987,Transient-Party,0,1
52197,820492,Transient-Party,0,0
52198,6782055,Transient,0,0
52199,8712329,Transient-Party,0,0
52200,4974702,Transient,0,0
52201,6212992,Transient,0,0
52202,2966437,Contract,0,0
52203,1252885,Transient-Party,0,0
52204,6866425,Transient,0,0
52205,2106439,Transient,0,0
52206,4988412,Transient,0,0
52207,9667718,Transient-Party,0,0
52208,4178589,Transient,0,0
52209,7289476,Transient,0,0
52210,2859410,Transient-Party,0,0
52211,7442446,Transient,0,0
52212,2397764,Transient,0,0
52213,850419,Transient-Party,0,1
52214,2756743,Transient,0,0
52215,9455621,Transient,0,0
52216,2658475,Transient,0,0
52217,3341417,Transient,0,0
52218,4895951,Transient,0,0
52219,7927114,Transient,0,0
52220,8928456,Transient,0,0
52221,4322175,Contract,0,0
52222,473840,Transient-Party,0,0
52223,7973796,Transient,0,0
52224,9165211,Transient,0,0
52225,3172497,Transient-Party,0,1
52226,6568205,Transient,0,0
52227,7590714,Transient-Party,0,0
52228,2561782,Transient,0,0
52229,1235893,Transient,0,0
52230,2430956,Transient,0,0
52231,7531852,Transient,0,0
52232,1230129,Transient,0,0
52233,9941776,Contract,0,0
52234,6773396,Transient,0,0
52235,5509178,Transient,0,0
52236,9466928,Transient-Party,0,0
52237,3806124,Transient,0,0
52238,2166380,Transient,0,0
52239,4553077,Transient,0,0
52240,5427253,Transient,0,0
52241,7123628,Transient,0,0
52242,7273256,Transient,0,0
52243,6494661,Transient,0,0
52244,6052188,Transient,0,0
52245,7797802,Transient-Party,0,0
52246,5397518,Transient,0,0
52247,2702451,Transient,0,0
52248,1262614,Transient,0,0
52249,9745590,Transient,1,5
52250,3516626,Transient,0,0
52251,8846950,Transient,0,0
52252,4893343,Transient,0,0
52253,8252877,Transient,0,0
52254,9109385,Transient,0,0
52255,3256749,Contract,0,0
52256,9330981,Transient,0,0
52257,8809801,Group,0,0
52258,1544218,Transient,0,0
52259,4860647,Transient-Party,0,0
52260,1669833,Transient,0,0
52261,2682329,Transient,1,0
52262,9363959,Transient-Party,0,0
52263,6154185,Transient,0,0
52264,7147519,Transient,0,0
52265,2498405,Transient-Party,0,0
52266,6592540,Transient-Party,0,0
52267,2522559,Transient-Party,0,0
52268,9935667,Transient,0,0
52269,3177143,Transient,1,0
52270,3538618,Transient-Party,0,0
52271,6312633,Transient,0,0
52272,6626439,Transient,0,0
52273,1581965,Transient-Party,0,0
52274,3367726,Transient,0,0
52275,4311390,Transient,0,0
52276,1128608,Transient-Party,0,0
52277,3281296,Transient,1,0
52278,7135863,Transient,0,0
52279,9316672,Transient,0,0
52280,8474464,Transient,0,0
52281,3582446,Transient,0,0
52282,471060,Transient-Party,0,0
52283,1512366,Transient,0,0
52284,6564714,Transient,0,0
52285,2492274,Transient,0,0
52286,8522438,Transient,2,1
52287,9289561,Transient,0,0
52288,9520770,Transient,0,0
52289,6999802,Transient-Party,0,0
52290,1007634,Transient,0,0
52291,3018019,Transient,0,0
52292,1927846,Transient,0,0
52293,6309510,Transient,0,0
52294,3187690,Transient-Party,0,0
52295,140931,Transient,0,0
52296,1953261,Transient,0,0
52297,4862553,Transient,0,0
52298,8508440,Transient,0,0
52299,5039638,Transient,0,0
52300,1835498,Transient,0,1
52301,6835833,Transient-Party,0,0
52302,5016417,Transient,0,0
52303,9601926,Transient-Party,0,0
52304,3217169,Transient,0,0
52305,4306607,Transient,0,0
52306,8109080,Transient,0,0
52307,6533687,Transient,0,0
52308,3237841,Transient,0,0
52309,6003748,Transient,0,0
52310,9454838,Transient,0,0
52311,4514305,Transient,6,70
52312,6371183,Transient,0,0
52313,4969518,Transient-Party,0,0
52314,1711073,Transient,0,0
52315,4259258,Transient,0,0
52316,4355300,Transient,0,0
52317,2673415,Transient,0,0
52318,5980940,Transient,0,0
52319,5181294,Transient,0,0
52320,9724710,Transient,0,0
52321,8056627,Transient-Party,0,0
52322,3921604,Transient-Party,0,0
52323,4711932,Transient-Party,0,0
52324,4314089,Contract,0,0
52325,5502368,Transient,0,0
52326,8140028,Transient,0,0
52327,1918902,Transient,0,1
52328,5457957,Transient,0,0
52329,9279737,Transient,1,0
52330,6803342,Transient,0,0
52331,5187682,Transient,0,0
52332,1576825,Transient,0,0
52333,904034,Transient,0,0
52334,6018847,Transient,0,0
52335,3905108,Transient,0,0
52336,3729355,Transient,0,0
52337,9626370,Transient-Party,0,0
52338,5570183,Transient,0,0
52339,2611263,Transient-Party,0,0
52340,9467313,Transient,0,0
52341,2241873,Transient,0,0
52342,5284955,Transient-Party,0,0
52343,2038966,Transient,0,0
52344,5950989,Group,0,1
52345,9307638,Transient,1,2
52346,9297596,Transient,0,0
52347,9976045,Transient,0,0
52348,2099784,Transient,0,0
52349,8763226,Transient,0,0
52350,7868566,Transient,0,0
52351,9152295,Transient,0,0
52352,7832491,Transient,0,0
52353,4959128,Transient,0,0
52354,1174834,Transient-Party,0,0
52355,9589464,Transient,0,0
52356,6079043,Contract,0,0
52357,5558945,Transient,0,0
52358,1734738,Transient,0,0
52359,2461400,Transient,0,0
52360,5074623,Transient,0,0
52361,2597926,Transient,0,0
52362,608772,Transient-Party,0,0
52363,1544252,Transient,0,0
52364,6642071,Transient,0,0
52365,6569994,Transient,0,0
52366,1768420,Transient,0,0
52367,4187594,Transient-Party,0,0
52368,9871740,Transient-Party,0,0
52369,421066,Transient,0,0
52370,4485979,Transient-Party,0,0
52371,8976461,Transient,1,0
52372,4217005,Transient-Party,0,0
52373,285009,Transient,0,0
52374,6368234,Transient,0,0
52375,3507792,Transient-Party,0,0
52376,5788312,Transient,0,0
52377,6647765,Transient-Party,0,0
52378,6223869,Transient,0,0
52379,3593282,Transient,0,0
52380,2241955,Transient-Party,0,0
52381,470483,Transient,0,0
52382,6607493,Contract,0,0
52383,1330167,Contract,0,0
52384,7777677,Transient-Party,0,0
52385,9287995,Transient,0,0
52386,9024907,Transient-Party,0,0
52387,183662,Transient-Party,0,0
52388,301505,Transient,0,0
52389,9624867,Transient,0,0
52390,2883135,Transient-Party,0,0
52391,4051508,Transient,0,0
52392,2990737,Transient,0,0
52393,5568742,Transient,0,0
52394,9750319,Transient-Party,1,0
52395,6587456,Transient,0,0
52396,5980018,Transient,0,0
