,customer_id,customer_type,previous_cancellations,previous_bookings_not_canceled,country
77955,1687229,Transient,0,0,PRT
77956,4714681,Transient,0,0,PRT
77957,9255428,Transient,0,0,FRA
77958,3076721,Transient,0,0,FRA
77959,386271,Transient-Party,0,0,PRT
77960,3091624,Contract,0,0,RUS
77961,499429,Transient,0,0,USA
77962,9024630,Transient,1,0,ESP
77963,654016,Transient,0,0,FRA
77964,3381964,Transient,0,0,ESP
77965,6353266,Transient,0,0,DEU
77966,5178084,Transient,0,0,BEL
77967,1273255,Transient,0,1,PRT
77968,7295635,Transient-Party,1,0,PRT
77969,6208411,Transient,0,0,PRT
77970,3006644,Transient-Party,0,0,PRT
77971,5328022,Transient,0,0,BRA
77972,7646019,Transient-Party,0,0,ITA
77973,9282616,Transient,0,0,GBR
77974,4158603,Transient,0,0,BLR
77975,6303156,Transient,0,0,DEU
77976,9319220,Transient,0,0,FRA
77977,843797,Transient,0,0,PRT
77978,4809287,Transient,0,0,ESP
77979,6905955,Transient,0,0,PRT
77980,5916026,Group,0,1,
77981,4168817,Transient,0,0,PRT
77982,6036064,Contract,1,0,PRT
77983,5760450,Transient-Party,0,0,PRT
77984,750474,Transient-Party,0,0,AUS
77985,545202,Transient,0,0,BRA
77986,1246054,Transient,0,0,ESP
77987,7464835,Transient-Party,0,0,PRT
77988,7064715,Transient,0,0,
77989,3144563,Transient,0,0,NOR
77990,3623247,Transient-Party,0,0,PRT
77991,6704297,Transient-Party,0,0,FRA
77992,1949689,Transient,1,0,PRT
77993,7771137,Transient,0,0,PRT
77994,3600336,Transient-Party,0,0,PRT
77995,8183695,Transient-Party,0,0,PRT
77996,2954131,Transient,0,0,PRT
77997,803519,Transient,0,0,PRT
77998,6949334,Transient,0,0,PRT
77999,6621951,Transient,0,0,DEU
78000,5365161,Transient,0,0,GBR
78001,5942216,Contract,1,0,PRT
78002,4593647,Transient,0,0,MAR
78003,8267353,Transient,0,0,ESP
78004,5801980,Transient,0,0,ITA
78005,3279160,Transient,0,0,FRA
78006,9770290,Transient,0,0,SVN
78007,9432044,Transient,0,0,ESP
78008,8162466,Transient,0,0,NLD
78009,9668124,Transient,0,0,BRA
78010,1850264,Transient,0,0,PRT
78011,4628698,Transient,0,0,NLD
78012,5146190,Transient,0,0,ESP
78013,6536855,Transient,0,0,FRA
78014,9715620,Transient,0,0,PRT
78015,1502166,Transient,0,0,PRT
78016,2355586,Transient,0,0,IRL
78017,3397537,Transient-Party,0,0,AUT
78018,4329034,Group,0,0,PRT
78019,4995971,Transient,0,0,ESP
78020,7097961,Transient,0,0,PRT
78021,5207517,Transient,0,0,FRA
78022,3968903,Transient,0,0,GBR
78023,9882187,Transient,0,0,ITA
78024,1646230,Transient-Party,0,0,PRT
78025,9688843,Transient,0,4,GBR
78026,1252680,Transient,0,0,PRT
78027,1672237,Transient,0,0,GBR
78028,6045131,Transient,0,0,PRT
78029,6422179,Group,0,0,CHE
78030,480452,Transient,0,0,NLD
78031,348815,Transient,0,0,PRT
78032,4744728,Transient,0,1,PRT
78033,6218536,Transient,0,0,MOZ
78034,2571389,Transient,0,0,PRT
78035,7531825,Transient,0,0,PRT
78036,6236689,Transient,0,0,FRA
78037,8672900,Transient,1,0,PRT
78038,3080927,Transient,0,0,DEU
78039,2126147,Transient,0,0,DEU
78040,465762,Transient,0,0,PRT
78041,8974214,Transient,0,0,CHE
78042,6218774,Transient,0,0,CHN
78043,1853272,Transient-Party,0,0,PRT
78044,4064071,Transient,0,0,PRT
78045,1921438,Transient,0,0,PRT
78046,6807083,Transient,0,0,PRT
78047,5587015,Transient-Party,0,0,PRT
78048,4564342,Transient-Party,0,0,PRT
78049,2775512,Transient,0,0,ESP
78050,8148796,Transient,0,0,PRT
78051,4964055,Transient,0,0,PRT
78052,3007006,Transient,0,0,USA
78053,5761008,Transient,0,0,BEL
78054,2077835,Transient,0,0,BRA
78055,6893043,Transient,0,0,ITA
78056,2451704,Transient-Party,0,0,PRT
78057,8549292,Transient-Party,0,0,BEL
78058,9819772,Transient,0,0,FRA
78059,229074,Transient,0,0,USA
78060,3891402,Transient-Party,0,0,PRT
78061,7004115,Transient,0,0,GBR
78062,8307127,Transient,0,0,GBR
78063,7771307,Transient,0,0,CHN
78064,3707325,Transient-Party,0,0,PRT
78065,6170426,Transient,0,0,PRT
78066,7466773,Transient,0,0,PRT
78067,159745,Transient,0,0,NOR
78068,4530937,Transient,0,0,AGO
78069,5658900,Transient,0,0,FRA
78070,2612052,Transient,0,0,FRA
78071,9133905,Transient-Party,0,0,DEU
78072,325859,Transient-Party,0,0,ESP
78073,4037334,Transient,0,0,ZAF
78074,1667273,Transient,0,0,BEL
78075,9035836,Transient,0,0,PRT
78076,5960894,Transient,1,0,PRT
78077,8522733,Transient,0,0,DEU
78078,9349470,Transient-Party,0,0,ITA
78079,6775465,Transient,0,0,RUS
78080,8772278,Transient,1,0,PRT
78081,3180163,Transient,0,0,AUT
78082,3890515,Transient,0,0,BRA
78083,6109412,Transient,0,0,PRT
78084,1439312,Transient,0,0,IRL
78085,5622072,Transient,0,0,MLI
78086,566956,Transient,0,0,IRL
78087,1735133,Transient,0,0,FRA
78088,290226,Contract,0,0,FRA
78089,3708052,Transient,0,0,DEU
78090,7962661,Transient-Party,0,0,PRT
78091,6260267,Transient,0,0,IRL
78092,4297535,Transient-Party,0,0,PRT
78093,1157728,Transient,0,0,BRA
78094,4278597,Transient-Party,0,0,DEU
78095,8966606,Transient-Party,0,0,PRT
78096,9009605,Transient-Party,0,0,BEL
78097,755031,Transient,0,0,IRL
78098,2931610,Transient,1,0,PRT
78099,8914125,Transient,0,0,FRA
78100,1230733,Transient,0,0,USA
78101,9156517,Transient,0,0,FRA
78102,5540324,Transient,0,0,FIN
78103,7963728,Transient-Party,0,0,ESP
78104,1787715,Transient,0,0,FRA
78105,137863,Transient,0,0,ISR
78106,4698737,Transient-Party,0,0,FRA
78107,5170461,Transient,1,4,PRT
78108,1994480,Transient,0,0,GBR
78109,8820888,Transient,0,0,GBR
78110,6006608,Transient,1,0,PRT
78111,9312636,Transient,0,0,BEL
78112,2723880,Transient,0,0,DEU
78113,4853048,Transient,0,0,FRA
78114,264049,Transient,0,0,HRV
78115,158157,Contract,0,0,DEU
78116,1001746,Transient-Party,0,0,PRT
78117,9835397,Transient,0,0,NLD
78118,1971905,Transient-Party,0,0,ITA
78119,9618719,Transient,0,0,ESP
78120,4564913,Transient,0,0,GBR
78121,7857308,Transient,0,0,ESP
78122,4138549,Transient,0,0,GBR
78123,4833307,Transient,0,0,DEU
78124,4319858,Transient-Party,0,0,ESP
78125,5017016,Transient,0,0,NLD
78126,2453416,Transient,0,0,PRT
78127,5898811,Transient,0,0,PRT
78128,3861347,Transient,0,0,ROU
78129,425197,Transient,0,0,FRA
78130,3948307,Transient-Party,0,0,PRT
78131,1019894,Transient,0,0,PRT
78132,619265,Transient,0,0,GBR
78133,6547904,Transient,0,0,PRT
78134,6201429,Transient,0,0,FRA
78135,5705524,Transient,0,0,BRA
78136,2777696,Group,0,3,PRT
78137,5441818,Transient-Party,0,0,PRT
78138,9767090,Transient,0,0,PRT
78139,2684534,Transient,0,0,GBR
78140,3938435,Transient,0,0,NLD
78141,7064386,Transient,0,0,ESP
78142,4124704,Transient,0,0,PRT
78143,1295802,Transient,1,0,PRT
78144,921236,Transient,0,0,PRT
78145,994699,Transient,0,0,TUR
78146,2112826,Transient,0,0,ITA
78147,7663232,Transient-Party,1,0,PRT
78148,3120517,Transient,0,0,ITA
78149,9004444,Transient,0,0,CHN
78150,2366723,Transient-Party,0,0,BEL
78151,9887411,Transient,0,0,PRT
78152,7051296,Transient-Party,0,0,ARG
78153,4301967,Transient,0,0,GBR
78154,6659512,Transient,0,0,ESP
78155,9385475,Transient,0,0,PRT
78156,939321,Transient,0,0,GBR
78157,867571,Transient-Party,0,0,FRA
78158,5274082,Transient-Party,0,0,GBR
78159,4843808,Transient,0,0,FRA
78160,7909490,Transient,0,0,DEU
78161,6082980,Group,0,0,PRT
78162,3275511,Transient,0,0,BRA
78163,6454366,Transient-Party,0,0,USA
78164,4470989,Transient,0,0,ESP
78165,9103611,Transient,0,0,CN
78166,9194064,Transient,0,0,ITA
78167,6128454,Transient,0,0,FRA
78168,4491605,Transient,0,0,PRT
78169,865705,Transient,1,0,PRT
78170,8884156,Transient,0,0,PRT
78171,6001823,Transient,0,0,PRT
78172,6778813,Transient-Party,0,0,FRA
78173,3035021,Transient,0,0,PRT
78174,5762730,Transient,0,0,DEU
78175,4311290,Transient,1,1,PRT
78176,3554111,Transient,0,0,FRA
78177,1402763,Transient,0,0,ESP
78178,8086905,Transient,0,0,PRT
78179,6797366,Transient,0,0,PRT
78180,6741608,Transient,0,0,PRT
78181,9326177,Transient,1,0,PRT
78182,4470425,Transient,0,0,PRT
78183,8762514,Transient-Party,0,0,PRT
78184,4422180,Transient,0,0,ITA
78185,9303201,Transient,0,0,ESP
78186,972182,Transient,0,0,ITA
78187,7392119,Transient-Party,0,0,GBR
78188,5977224,Transient,0,0,AUS
78189,1864067,Contract,0,0,RUS
78190,1870812,Transient,0,0,IRL
78191,6712071,Transient,0,0,GBR
78192,4609672,Transient-Party,0,0,GBR
78193,995268,Transient-Party,0,0,PRT
78194,4220494,Transient-Party,0,0,FRA
78195,8222622,Transient,0,0,DEU
78196,6901514,Transient,0,0,PRT
78197,2014355,Transient,0,0,PRT
78198,6943809,Transient,0,0,SWE
78199,1479950,Transient-Party,0,0,PRT
78200,3066218,Transient,0,0,DEU
78201,209057,Transient,0,0,CHE
78202,7250568,Transient-Party,0,0,PRT
78203,2317309,Transient-Party,0,0,PRT
78204,1097180,Transient,0,0,PRT
78205,3735006,Transient,0,0,PRT
78206,1540212,Transient,0,0,PRT
78207,8175825,Transient-Party,0,0,PRT
78208,6712438,Transient-Party,0,0,PRT
78209,5453743,Transient,0,0,PRT
78210,6736843,Transient,0,0,BRA
78211,1318855,Transient,1,0,PRT
78212,3558423,Transient,0,2,BEL
78213,915370,Transient,1,0,PRT
78214,5343670,Transient-Party,0,0,PRT
78215,6826873,Transient-Party,0,0,PRT
78216,1019976,Transient,0,0,PRT
78217,7413594,Transient,0,0,PRT
78218,7184515,Transient,0,0,PRT
78219,2676627,Transient,0,0,PRT
78220,6132462,Transient-Party,0,0,LUX
78221,1545498,Transient,0,0,PRT
78222,4577969,Transient,0,0,PRT
78223,6480726,Transient,0,0,SWE
78224,2366452,Transient,0,0,BRA
78225,7517653,Transient-Party,0,0,ESP
78226,3730627,Transient,0,0,PRT
78227,8590835,Transient,0,0,PRT
78228,4551177,Transient-Party,0,0,NLD
78229,3772661,Transient-Party,0,0,PRT
78230,5629987,Transient,1,0,PRT
78231,1155924,Transient,0,0,PRT
78232,8532019,Transient,0,0,CN
78233,9736056,Transient,0,0,CHE
78234,7401687,Transient,0,0,ROU
78235,9332859,Transient-Party,0,0,SWE
78236,2613109,Transient,0,0,PRT
78237,110674,Transient,0,0,PRT
78238,4172245,Transient,1,0,PRT
78239,3676579,Transient,0,0,IRL
78240,1052216,Transient-Party,0,0,DEU
78241,6049842,Transient,0,0,BGR
78242,2181113,Transient-Party,0,0,DEU
78243,5283604,Transient,0,0,ITA
78244,7789945,Transient,0,0,AUT
78245,3889740,Transient-Party,0,0,FRA
78246,3923393,Transient,0,0,GBR
78247,6916247,Transient,0,1,PRT
78248,6076141,Transient-Party,0,0,AUT
78249,9071036,Transient,0,0,DEU
78250,2153023,Transient,0,0,AUT
78251,2863442,Contract,0,0,GBR
78252,1798075,Transient,0,0,NLD
78253,845520,Transient-Party,0,0,KNA
78254,9027448,Transient-Party,0,0,PRT
78255,7312492,Transient,0,0,GBR
78256,3854519,Transient,0,0,SWE
78257,7229500,Transient,0,0,RUS
78258,8271322,Transient,0,0,PRT
78259,8850526,Transient-Party,0,0,DEU
78260,3545990,Transient,1,0,PRT
78261,9590722,Transient,2,0,PRT
78262,9676039,Transient,0,0,FRA
78263,9661347,Transient,0,0,PRT
78264,2576178,Transient,0,0,GBR
78265,1142485,Transient,0,0,PRT
78266,6771184,Transient,0,0,BRA
78267,4751358,Transient,0,0,BEL
78268,979772,Transient,0,0,GBR
78269,2424089,Transient-Party,0,0,GBR
78270,7063831,Transient,0,0,DEU
78271,8968166,Transient-Party,0,0,PRT
78272,4262115,Transient,0,0,PRT
78273,3385064,Transient,0,0,GBR
78274,2002250,Transient,0,0,ESP
78275,3462338,Transient,0,0,PRT
78276,6516361,Transient-Party,0,0,PRT
78277,169222,Group,0,1,GBR
78278,7861747,Transient,0,0,DEU
78279,1555850,Transient-Party,0,0,PRT
78280,3177153,Transient-Party,0,0,CHE
78281,4372401,Transient,0,0,PRT
78282,2217248,Transient,0,0,PRT
78283,2536143,Transient,0,0,PRT
78284,3965231,Transient,0,0,ZWE
78285,5402364,Transient,0,0,PRT
78286,5730789,Transient-Party,0,0,PRT
78287,1511355,Transient-Party,1,0,PRT
78288,817411,Transient,0,0,DEU
78289,6386147,Transient,1,6,PRT
78290,5307000,Transient-Party,0,0,ESP
78291,6495209,Transient,0,0,PRT
78292,2068852,Transient,0,0,TUR
78293,2948769,Transient,0,0,ITA
78294,6503557,Transient-Party,0,0,AUT
78295,4445526,Transient,0,0,FRA
78296,2188145,Transient,0,0,PRT
78297,4394080,Transient,0,0,AUS
78298,256039,Transient-Party,0,0,LUX
78299,6057460,Transient-Party,0,0,PRT
78300,5541007,Transient,0,0,GBR
78301,6472979,Transient,0,0,ROU
78302,9905228,Transient-Party,0,0,ITA
78303,3556216,Contract,0,0,GBR
78304,5837008,Transient,1,12,PRT
78305,1769364,Transient,0,0,ITA
78306,2837554,Transient-Party,0,0,ESP
78307,7660700,Transient,0,0,PRT
78308,4924002,Transient,0,0,PRT
78309,3242315,Transient,0,8,PRT
78310,7119669,Contract,1,0,PRT
78311,8088344,Transient,0,0,ESP
78312,6839789,Transient,0,0,PRT
78313,6112830,Transient,0,0,FIN
78314,2963023,Transient,0,0,PRT
78315,4887963,Transient,0,0,GBR
78316,7225590,Transient,0,0,BRA
78317,6314632,Transient,0,0,IRL
78318,4429143,Transient,0,0,PRT
78319,367264,Transient,0,0,PRT
78320,1606331,Transient,0,0,PRT
78321,6936016,Transient,0,0,GBR
78322,9225285,Transient,0,0,PRT
78323,5592539,Transient,0,0,FRA
78324,425561,Transient-Party,0,0,DEU
78325,9772967,Transient,0,0,ROU
78326,346487,Transient,0,0,PRT
78327,9220525,Transient,0,0,PRT
78328,3703959,Transient-Party,0,0,PRT
78329,9820236,Transient,0,0,DEU
78330,1757991,Transient-Party,0,0,PRT
78331,2064800,Transient,0,0,GBR
78332,8800251,Transient,0,0,PRT
78333,7555388,Transient-Party,0,0,PRT
78334,1504462,Transient,0,0,BRA
78335,314559,Transient,0,0,ESP
78336,8553255,Transient,0,0,IND
78337,4151463,Transient-Party,0,0,ESP
78338,8805557,Transient,0,0,ESP
78339,721683,Transient,0,0,GBR
78340,6441893,Contract,0,0,PRT
78341,6782963,Transient,0,0,AUS
78342,1363319,Transient,0,0,ITA
78343,6541485,Transient,0,0,ITA
78344,5665378,Transient-Party,0,0,FRA
78345,750069,Transient,0,0,PRT
78346,8243973,Transient,0,0,MAR
78347,2905058,Transient-Party,0,0,PRT
78348,5364168,Transient,0,0,ESP
78349,5243105,Transient-Party,0,0,GBR
78350,181199,Transient,0,0,ESP
78351,5428807,Transient-Party,0,0,FRA
78352,7700650,Transient,0,0,GBR
78353,4120923,Transient,0,0,CHE
78354,212297,Transient-Party,0,0,NZL
78355,7415792,Transient,0,0,NLD
78356,9406909,Transient-Party,0,0,DEU
78357,9271170,Transient,0,0,ESP
78358,1815276,Transient,0,0,GBR
78359,3589937,Transient,0,0,ESP
78360,9542617,Transient,0,0,ESP
78361,3554813,Transient,0,0,CHN
78362,2133424,Transient,0,0,GBR
78363,5818821,Transient,0,0,CN
78364,3651511,Transient,0,0,GBR
78365,1242767,Transient-Party,0,0,PRT
78366,4536083,Transient,0,0,ESP
78367,7184954,Transient,0,0,PRT
78368,228694,Transient,0,0,DEU
78369,8624796,Transient,0,1,
78370,8776355,Transient,0,0,PRT
78371,2609936,Transient,0,0,DEU
78372,5398576,Transient,0,0,IRL
78373,4905111,Transient-Party,0,0,RUS
78374,378987,Transient-Party,0,0,DEU
78375,4851142,Transient,0,0,PRT
78376,8723116,Transient,0,0,PRT
78377,9714877,Transient,0,0,CHE
78378,7939698,Transient,0,0,PRT
78379,6502173,Transient,0,0,GBR
78380,9063410,Transient,0,0,PRT
78381,6867333,Transient,0,0,ESP
78382,8707912,Transient,0,0,PRT
78383,6018833,Transient,0,0,PRT
78384,5568352,Transient,0,0,PRT
78385,597113,Transient-Party,0,0,ITA
78386,6539353,Transient,0,0,PRT
78387,5210115,Transient-Party,0,0,PRT
78388,4573104,Transient-Party,0,0,ESP
78389,7513186,Transient,0,0,GBR
78390,4950194,Transient,0,0,NLD
78391,8804783,Transient,0,0,HUN
78392,5263628,Transient,0,0,AGO
78393,9020406,Transient,0,0,PRT
78394,4466429,Transient-Party,0,0,ESP
78395,5745236,Transient,0,0,PRT
78396,9376559,Transient,0,0,BEL
78397,2666788,Transient,0,0,PRT
78398,6110880,Transient,0,0,FRA
78399,995846,Transient,0,0,AUS
78400,9203683,Transient-Party,0,0,GBR
78401,8124895,Transient,0,0,PRT
78402,9358759,Transient-Party,0,0,DEU
78403,1588735,Transient,0,0,PRT
78404,441504,Transient,0,0,PRT
78405,2877435,Transient-Party,0,2,PRT
78406,984213,Transient,0,0,ESP
78407,9840227,Transient-Party,0,0,PRT
78408,7922696,Contract,0,0,GBR
78409,6085007,Transient,0,0,BEL
78410,2698897,Transient,0,0,FIN
78411,1504364,Transient,0,0,NLD
78412,7432157,Transient,0,0,PRT
78413,2154118,Transient,0,0,GBR
78414,9916101,Transient-Party,0,0,PRT
78415,8624939,Transient,0,0,PRT
78416,5592618,Transient,0,0,PRT
78417,4821263,Transient,0,0,PRT
78418,8735584,Transient-Party,0,0,PRT
78419,3909550,Transient,0,0,FRA
78420,6915840,Transient,0,0,ESP
78421,1469289,Transient,0,0,PRT
78422,6862085,Transient,0,0,PRT
78423,2647987,Transient-Party,0,0,PRT
78424,5928467,Contract,0,0,DEU
78425,649153,Transient,0,0,GBR
78426,628993,Transient,0,0,ESP
78427,4430739,Transient,0,0,PRT
78428,458069,Transient,0,0,DEU
78429,9851721,Transient,0,0,IRL
78430,5420775,Transient,0,0,GBR
78431,3538747,Contract,0,0,GBR
78432,1199124,Contract,1,0,PRT
78433,1588099,Transient,0,0,FRA
78434,6203867,Transient,0,0,FRA
78435,8851129,Transient,0,0,PRT
78436,9220668,Contract,0,0,DEU
78437,6419160,Transient,0,0,BEL
78438,4176234,Transient,0,0,FRA
78439,1788388,Transient,0,0,DEU
78440,6380157,Transient,0,0,PRT
78441,4608738,Transient,0,0,GBR
78442,4726364,Transient-Party,0,0,PRT
78443,6050831,Transient,0,0,PRT
78444,165802,Transient,0,0,ISR
78445,6143047,Transient,0,0,PRT
78446,4898212,Transient-Party,0,0,ESP
78447,9976380,Transient,0,0,FRA
78448,2001671,Transient,0,0,SWE
78449,6757379,Transient,0,0,SWE
78450,7527387,Transient-Party,0,0,PRT
78451,8616124,Transient-Party,0,0,PRT
78452,2986778,Transient-Party,0,0,ISR
78453,177806,Transient,0,0,ALB
78454,5195522,Transient,0,0,POL
78455,6947599,Transient,0,0,PRT
78456,3370488,Transient,0,0,PRT
78457,367777,Transient,0,0,DEU
78458,2108097,Transient,0,0,PRT
78459,1687952,Contract,0,0,NLD
78460,2605303,Transient,0,0,ESP
78461,6552112,Transient-Party,0,0,DEU
78462,9244887,Transient-Party,0,0,PRT
78463,4304930,Transient,0,0,PRT
78464,5075853,Transient,0,0,IRL
78465,1186010,Transient,0,0,PRT
78466,466997,Transient,0,0,GBR
78467,618225,Transient,0,0,PRT
78468,8168369,Transient,0,0,ESP
78469,2083498,Transient,0,0,FRA
78470,6743899,Transient,0,0,PRT
78471,2423575,Transient,0,0,PRT
78472,4031445,Transient,0,4,PRT
78473,630727,Transient,0,0,ESP
78474,2396386,Transient,0,0,SWE
78475,4727638,Transient,0,0,JPN
78476,6814849,Transient,0,0,PRT
78477,2760367,Transient,0,0,PRT
78478,1165867,Transient,0,0,FRA
78479,9978855,Transient,0,0,PRT
78480,7290153,Transient,0,0,PRT
78481,1667975,Transient,1,0,PRT
78482,3872233,Transient,0,0,PRT
78483,277066,Transient,0,0,DEU
78484,6395328,Transient,1,0,PRT
78485,6926417,Transient,0,0,PRT
78486,9533256,Transient,0,0,PRT
78487,649848,Transient,0,0,PRT
78488,4189784,Transient,0,0,PRT
78489,937670,Transient,0,0,DEU
78490,4556391,Transient-Party,0,0,PRT
78491,6797140,Transient,0,0,AUS
78492,2805189,Transient,0,0,BRA
78493,4018068,Transient,0,0,PRT
78494,1629479,Transient,0,0,GBR
78495,2679619,Transient,0,0,SWE
78496,7432350,Contract,0,0,GBR
78497,2465231,Transient-Party,0,0,PRT
78498,2205622,Contract,1,0,PRT
78499,6834067,Transient-Party,0,0,FRA
78500,4613828,Transient,0,0,PRT
78501,1871776,Transient,0,0,AGO
78502,1510147,Transient,0,0,PRT
78503,2729252,Transient,0,0,FRA
78504,8076915,Transient,0,0,DEU
78505,5786698,Transient,0,0,PRT
78506,7977231,Transient,0,0,PRT
78507,848300,Transient-Party,0,0,IRL
78508,4472185,Transient,0,0,MAR
78509,9579371,Transient,0,0,PRT
78510,2409226,Transient-Party,0,0,GBR
78511,9200504,Transient,0,0,PRT
78512,7326604,Transient,0,0,PRT
78513,8437775,Transient,0,0,FRA
78514,5584536,Transient,0,0,ESP
78515,6534967,Transient,0,0,PRT
78516,8483849,Transient,0,0,PRT
78517,8055192,Transient,0,0,PRT
78518,6516395,Transient,0,0,GRC
78519,7209512,Transient,0,0,PRT
78520,5399958,Transient,0,0,PRT
78521,3575225,Transient,0,0,PRT
78522,7851650,Transient,0,0,PRT
78523,615096,Contract,0,0,GBR
78524,6872264,Transient,0,0,PRT
78525,9571658,Transient,0,0,LUX
78526,6038799,Transient,0,0,FRA
78527,3472646,Transient,0,0,FRA
78528,2274209,Transient,0,0,ITA
78529,3806827,Transient,0,0,ESP
78530,8644227,Transient,0,0,DEU
78531,2948235,Transient,0,0,PRT
78532,198605,Transient,0,0,PRT
78533,1941543,Transient,0,0,DEU
78534,6309217,Transient,0,0,PRT
78535,8819630,Transient,0,0,BRA
78536,2731937,Contract,0,0,GBR
78537,1826823,Transient-Party,0,0,NLD
78538,719827,Transient,0,0,NLD
78539,4103509,Transient-Party,0,0,PRT
78540,806355,Transient-Party,0,0,AUT
78541,2720931,Transient-Party,0,0,PRT
78542,8921952,Transient-Party,0,0,PRT
78543,5492509,Transient,0,0,FRA
78544,7709749,Transient,0,0,FRA
78545,7007732,Transient-Party,0,0,GBR
78546,731190,Transient-Party,0,0,AUT
78547,9713031,Transient,0,0,DEU
78548,8444147,Transient,0,0,CHN
78549,7424723,Transient,1,0,PRT
78550,4525020,Transient-Party,0,0,DEU
78551,2872609,Transient-Party,0,0,PRT
78552,6954923,Transient,0,0,NLD
78553,4249584,Transient,0,0,USA
78554,5029481,Transient-Party,0,0,ITA
78555,6798997,Transient-Party,0,0,PRT
78556,6071330,Transient-Party,0,0,PRT
78557,7617376,Transient,0,0,PRT
78558,6948936,Transient,0,0,PRT
78559,7339206,Transient,0,0,PRT
78560,4735456,Transient,0,0,PRT
78561,482715,Contract,0,0,CHE
78562,466636,Transient-Party,0,0,IRL
78563,8186906,Transient-Party,1,0,PRT
78564,5319553,Group,0,0,GBR
78565,1646663,Transient,0,0,GBR
78566,9727081,Transient-Party,0,0,ESP
78567,8627741,Transient-Party,0,0,FRA
78568,8971607,Transient,0,0,ESP
78569,3757852,Transient,0,0,KOR
78570,9746356,Transient,0,0,DEU
78571,9415194,Transient,0,0,CHE
78572,4540912,Transient,0,3,
78573,5132275,Transient,0,0,GBR
78574,7603728,Transient,0,0,ESP
78575,2425734,Transient-Party,0,0,PRT
78576,3788478,Transient-Party,0,0,AUT
78577,9608477,Transient,0,0,PRT
78578,8232252,Transient,0,0,FRA
78579,1839938,Transient,0,0,ESP
78580,5729469,Transient,0,0,GBR
78581,5642102,Transient,0,0,GBR
78582,955541,Contract,0,0,BRA
78583,9323847,Transient,1,0,PRT
78584,6663917,Transient-Party,0,0,DEU
78585,6738251,Transient,0,0,ARE
78586,7287941,Transient-Party,0,0,SWE
78587,3707680,Transient,0,0,PRT
78588,175890,Transient,0,0,ESP
78589,521635,Transient,0,0,GBR
78590,4664304,Transient,0,1,PRT
78591,6479165,Transient,0,0,PRT
78592,6582951,Transient,0,0,PRT
78593,9369845,Transient-Party,0,0,PRT
78594,7020923,Transient,0,0,PRT
78595,9969090,Transient,0,0,PRT
78596,727083,Transient-Party,0,0,GBR
78597,2348415,Transient,1,0,PRT
78598,9072260,Transient-Party,1,0,PRT
78599,841067,Transient-Party,0,0,PRT
78600,940298,Contract,0,0,GBR
78601,2755927,Transient,0,0,FRA
78602,1268948,Transient,0,0,PRT
78603,5934600,Transient,0,0,IRL
78604,395953,Transient,0,0,ESP
78605,3753303,Transient,0,0,MAC
78606,9420768,Transient,1,0,ESP
78607,3098588,Transient,0,0,PRT
78608,9333499,Transient-Party,0,0,GBR
78609,914904,Transient,0,0,FRA
78610,5887869,Transient,0,0,GBR
78611,2042040,Transient-Party,0,0,ESP
78612,4392378,Transient,1,0,PRT
78613,3321818,Transient-Party,0,0,DEU
78614,476531,Transient,0,0,PRT
78615,8350407,Transient,0,0,DEU
78616,9526686,Transient,0,0,AUT
78617,1071369,Transient,0,0,DEU
78618,8782261,Transient,0,0,GBR
78619,5983395,Transient,0,0,PRT
78620,5069838,Transient,0,0,PRT
78621,9971156,Transient-Party,0,0,PRT
78622,2091670,Transient-Party,0,0,PRT
78623,1831908,Transient,1,0,PRT
78624,1815362,Transient,0,0,FRA
78625,5563092,Transient,1,0,PRT
78626,3461849,Transient,1,13,PRT
78627,3948431,Transient,0,0,ITA
78628,8300198,Transient,0,0,GBR
78629,3104918,Transient,0,0,PRT
78630,994796,Transient,0,0,IRL
78631,2495031,Transient,0,0,PRT
78632,3947969,Transient-Party,0,0,PRT
78633,7322277,Transient-Party,0,0,PRT
78634,4043499,Transient,0,0,IRL
78635,2246655,Transient,0,0,PRT
78636,9522218,Transient,0,0,ESP
78637,2387010,Contract,1,0,PRT
78638,2036039,Transient,0,0,ESP
78639,7972220,Transient,0,0,PRT
78640,8586640,Transient,0,0,GBR
78641,1379229,Transient-Party,0,0,PRT
78642,2023373,Transient,0,0,PRT
78643,3554738,Transient-Party,0,0,AUT
78644,4670322,Transient,0,0,PRT
78645,4594508,Transient,0,0,PRT
78646,9935782,Transient,1,0,PRT
78647,2576120,Transient-Party,0,0,RUS
78648,9898636,Transient,0,0,ARG
78649,7919069,Transient,1,0,PRT
78650,7138547,Transient,0,0,DEU
78651,2987385,Transient,0,0,NLD
78652,3334199,Transient,0,0,PRT
78653,4788624,Transient,0,0,FRA
78654,7630940,Transient,0,0,BEL
78655,7863973,Transient-Party,0,0,FRA
78656,2145439,Transient-Party,0,0,ITA
78657,136185,Transient,0,0,FRA
78658,963187,Transient-Party,1,0,PRT
78659,7870173,Transient,0,0,ESP
78660,4022092,Transient,0,0,NOR
78661,5062715,Transient,0,0,FRA
78662,4225793,Transient,0,0,CHN
78663,7270100,Transient,0,0,DEU
78664,1273069,Transient,0,0,FRA
78665,8782944,Transient,0,0,PRT
78666,6254623,Transient,0,0,PRT
78667,5169029,Transient,0,0,PRT
78668,6353685,Transient,0,0,ESP
78669,8106519,Transient,0,0,ESP
78670,6477034,Transient-Party,0,0,CN
